subfamily_name,subfamily_name,class_name,Observed_TEs_number,Total_TEs_number,Observed_Odds_Ratio,Enrichment_p_value,Enrichment_p_value_adjusted,Average_divergence_genes,Average_divergence_all,Observed_TEs_number_log,Total_TEs_number_log,Random_Odds_Ratio_Mean,Random_Odds_Ratio_SD,Random_Odds_Ratio_Quantile_Of_Observed,p_raw_empirical,p_raw_empirical_clamped,p_adjusted_empirical_bh
LTR27E,LTR27E,LTR,12,177,0.7600546437280242,0.4247313846767725,0.5148122722010084,193.25,198.70056497175142,1.0791812460476249,2.2479732663618064,1.743709854843327,0.5666445627117567,0.988,0.02400000000000002,0.02400000000000002,0.052351145038167984
Tigger17,Tigger17,DNA,20,140,1.741791970611907,0.03406338777064667,0.05953280156246046,151.85,188.38571428571427,1.3010299956639813,2.146128035678238,1.9753552300955,0.6834842293855065,0.574,0.8520000000000001,0.8520000000000001,0.8934275229357799
L1P3b,L1P3b,LINE,6,79,0.8589658733319502,1.0,1.0,126.5,145.63291139240508,0.7781512503836436,1.8976270912904414,2.668849682753802,1.1977646100559731,0.958,0.08400000000000007,0.08400000000000007,0.1519177215189875
CR1-11_Crp,CR1-11_Crp,LINE,4,32,1.4929645067705088,0.35826057587958143,0.45141984695980036,288.25,279.6875,0.6020599913279624,1.505149978319906,1.890047900228703,1.3941466100905062,0.46,0.92,0.92,0.9397319034852547
LTR22C0,LTR22C0,LTR,3,87,0.3732411179749522,0.08687607171876308,0.1368769108628715,116.0,120.11494252873563,0.47712125471966244,1.9395192526186185,1.7415661369270432,0.77381129278631,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
LTR68,LTR68,LTR,24,290,0.9429249420381182,0.917004080815985,0.9442663642997035,234.25,244.59310344827585,1.380211241711606,2.462397997898956,1.6516893615610875,0.4110516178743191,0.966,0.06800000000000006,0.06800000000000006,0.12720785597381354
CR1-L3B_Croc,CR1-L3B_Croc,LINE,9,29,4.702838295926215,0.0005843565433611854,0.0014211053809826276,203.44444444444446,238.31034482758622,0.9542425094393249,1.462397997898956,2.3725120463571057,1.9108320166585457,0.066,0.132,0.132,0.22451785714285716
LTR28,LTR28,LTR,4,102,0.42656127715351566,0.11092794052971594,0.1690541813672871,147.0,152.7156862745098,0.6020599913279624,2.0086001717619175,1.68431331456016,0.7196527220513921,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
L1M2a1,L1M2a1,LINE,5,76,0.7359684104105453,0.6836314929942244,0.7578960198762352,206.8,201.93421052631578,0.6989700043360189,1.8808135922807914,3.187096814728744,1.5851900644072023,0.992,0.016000000000000014,0.016000000000000014,0.03709533468559841
MER132,MER132,DNA,3,37,0.922125131202766,1.0,1.0,213.66666666666666,250.9189189189189,0.47712125471966244,1.568201724066995,1.6383023211804195,1.272176713587909,0.6,0.8,0.8,0.8569821930646673
X2_LINE,X2_LINE,LINE,13,183,0.7991751048627939,0.5131218664431036,0.6017752014206805,265.61538461538464,271.94535519125685,1.1139433523068367,2.2624510897304293,1.702547998775915,0.5145206781534452,0.976,0.04800000000000004,0.04800000000000004,0.09574869109947652
UCON8,UCON8,DNA,20,183,1.2823008178795896,0.2934515232146121,0.37687088880258607,260.75,281.78688524590166,1.3010299956639813,2.2624510897304293,1.6823793056841323,0.5373879498371651,0.738,0.524,0.524,0.6433211600429646
MARE6,MARE6,LINE,13,151,0.9844910822809876,1.0,1.0,265.53846153846155,281.6158940397351,1.1139433523068367,2.1789769472931693,1.7463938184591774,0.5896214376141803,0.916,0.16799999999999993,0.16799999999999993,0.2681899441340782
Eulor6B,Eulor6B,DNA,2,57,0.3800273225976725,0.23654608278193406,0.31622476329795396,298.5,253.40350877192984,0.3010299956639812,1.7558748556724915,1.561575867675141,0.8841230728192929,0.94,0.1200000000000001,0.1200000000000001,0.20532934131736544
MER68B,MER68B,LTR,36,347,1.2097333199564675,0.2944670243028445,0.37775062713597224,205.69444444444446,227.39481268011528,1.5563025007672873,2.5403294747908736,1.6191549439346817,0.39233064571299786,0.844,0.31200000000000006,0.31200000000000006,0.4291407942238268
MER123,MER123,DNA,4,47,0.9721629295156983,1.0,1.0,267.5,248.59574468085106,0.6020599913279624,1.6720978579357175,1.6110908829270902,1.0889925369546654,0.63,0.74,0.74,0.8172173913043479
MER95,MER95,LTR,13,105,1.4767366472980648,0.2222008643063707,0.3002075507117987,161.53846153846155,173.6095238095238,1.1139433523068367,2.0211892990699383,1.6490609988637066,0.6984779451038367,0.494,0.988,0.988,0.9897318141980719
MER57D,MER57D,LTR,34,342,1.1536544051886668,0.4426039634873686,0.5308460968164347,186.97058823529412,185.66666666666666,1.5314789170422551,2.534026106056135,1.6280920345408378,0.3691033088231126,0.902,0.19599999999999995,0.19599999999999995,0.298306258322237
Eulor6A,Eulor6A,DNA,0,28,0.0,0.16967445586437324,0.24242237881622328,,252.17857142857142,-inf,1.4471580313422192,1.6001667811339781,1.3476843872126778,0.93,0.1399999999999999,0.1399999999999999,0.23428989751098098
Eulor5A,Eulor5A,DNA,12,109,1.292876486727356,0.39403814419208383,0.4842855901199482,245.25,271.0,1.0791812460476249,2.037426497940624,1.550649298801658,0.6613251587686682,0.564,0.8720000000000001,0.8720000000000001,0.9060872727272729
MER61C,MER61C,LTR,11,244,0.4933830973988901,0.01672104619835248,0.03169511742075769,139.45454545454547,142.77868852459017,1.041392685158225,2.3873898263387296,1.7271540880542886,0.48009905947105386,1.0,0.0,0.003992015968063872,0.010707259953161602
HERVK14-int,HERVK14-int,LTR,7,88,0.9031513614212493,1.0,1.0,164.28571428571428,113.22727272727273,0.8450980400142568,1.9444826721501687,2.764164399235285,1.1320559429815786,0.984,0.03200000000000003,0.03200000000000003,0.0673591160220995
MER61E,MER61E,LTR,24,252,1.100079113737754,0.6546649840185061,0.7336098791501495,167.33333333333334,150.0793650793651,1.380211241711606,2.401400540781544,1.6459077373570365,0.4410110049238209,0.896,0.20799999999999996,0.20799999999999996,0.3115910878112713
UCON69,UCON69,DNA,1,24,0.4543804978518821,0.7180719006212952,0.7824177144043283,228.0,250.54166666666666,0.0,1.380211241711606,1.7234880373458379,1.622048135181509,0.722,0.556,0.556,0.6661509433962265
MER133A,MER133A,DNA,1,56,0.19001366060085523,0.09070949124148366,0.14183440285775079,307.0,281.26785714285717,0.0,1.7481880270062005,1.5550500730901773,0.9525380899382915,0.976,0.04800000000000004,0.04800000000000004,0.09574869109947652
LTR18A,LTR18A,LTR,3,138,0.23223891368798494,0.003575207056451839,0.007695784680837009,137.33333333333334,155.3768115942029,0.47712125471966244,2.1398790864012365,1.884678306661947,0.6575031536919569,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
LTR38-int,LTR38-int,LTR,6,59,1.1831039470571851,0.6432739743549938,0.723683221149368,192.33333333333334,202.66101694915255,0.7781512503836436,1.7708520116421442,2.1416189289909275,1.2384862385993642,0.73,0.54,0.54,0.6573162939297126
MER72B,MER72B,LTR,8,124,0.7207414743239449,0.5222979103779243,0.6073107950782985,156.625,180.0,0.9030899869919435,2.093421685162235,1.7245444438640365,0.6565101525576426,0.97,0.06000000000000005,0.06000000000000005,0.11487437185929658
LTR47B3,LTR47B3,LTR,14,81,2.1837391795870342,0.01546869301621283,0.02966563106968333,135.71428571428572,168.53086419753086,1.146128035678238,1.9084850188786497,1.7313902241133645,0.8861882778765752,0.212,0.424,0.424,0.5445303370786516
Eulor9C,Eulor9C,DNA,18,118,1.8811353276647875,0.020557637213970907,0.038269347452066366,250.61111111111111,233.4915254237288,1.255272505103306,2.0718820073061255,1.5653373470770298,0.6037751726756009,0.246,0.492,0.492,0.6139257641921397
HERVL18-int,HERVL18-int,LTR,7,90,0.8813886773939121,1.0,1.0,160.57142857142858,160.8111111111111,0.8450980400142568,1.9542425094393248,2.58762041290872,1.1376964039223971,0.978,0.04400000000000004,0.04400000000000004,0.08901238938053105
L1M3b,L1M3b,LINE,26,326,0.9057317873766496,0.6952093387216003,0.76775292189255,232.6153846153846,249.62269938650306,1.414973347970818,2.513217600067939,2.8382141933410385,0.5915697924274608,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR1B,LTR1B,LTR,12,305,0.42801710093141193,0.0015666227134728955,0.0035741512205579233,136.0,148.16065573770493,1.0791812460476249,2.484299839346786,1.6417413017636193,0.40053637807775144,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR9C,LTR9C,LTR,9,126,0.8039039548009875,0.6366454965750018,0.7169318252071202,156.77777777777777,144.95238095238096,0.9542425094393249,2.100370545117563,1.8013043786021221,0.7062801584078854,0.956,0.08800000000000008,0.08800000000000008,0.15864984227129353
UCON80,UCON80,DNA,10,47,2.824527498558766,0.006565995866502159,0.013595893614876753,258.1,232.91489361702128,1.0,1.6720978579357175,1.6521703969656611,1.0474198411562972,0.084,0.168,0.168,0.2681899441340782
LTR52-int,LTR52-int,LTR,6,66,1.0450751506625227,0.8277561118860631,0.8801164984983909,239.16666666666666,234.9848484848485,0.7781512503836436,1.8195439355418688,2.2634915322053724,1.1994801913865705,0.866,0.268,0.268,0.3795836431226766
MARE10,MARE10,DNA,7,83,0.9625692158379923,1.0,1.0,243.0,250.9277108433735,0.8450980400142568,1.919078092376074,1.6103333547533754,0.8067931393017841,0.758,0.484,0.484,0.6079252747252747
MER67D,MER67D,LTR,51,879,0.6437056413815505,0.0015024575379831424,0.003455350032021593,183.62745098039215,186.6439135381115,1.7075701760979363,2.9439888750737717,1.6006491580066449,0.23367321151743597,1.0,0.0,0.003992015968063872,0.010707259953161602
MER92D,MER92D,LTR,8,150,0.5887747201234292,0.1902930523375917,0.2649268682361356,204.875,211.39333333333335,0.9030899869919435,2.1760912590556813,1.750913620180077,0.5934136807250938,0.994,0.01200000000000001,0.01200000000000001,0.028875789473684237
MER50-int,MER50-int,LTR,30,141,2.8245276326002604,6.667555551474155e-06,2.0002666654422467e-05,146.9,157.70921985815602,1.4771212547196624,2.1492191126553797,2.935535575619353,0.9621036200768841,0.434,0.868,0.868,0.904397447584321
Tigger6,Tigger6,DNA,16,170,1.0857923683348256,0.684748050605509,0.758398276978776,166.9375,199.25882352941176,1.2041199826559248,2.230448921378274,1.9155630286036263,0.63870089579681,0.92,0.15999999999999992,0.15999999999999992,0.2597727272727273
MER83C,MER83C,LTR,11,150,0.8270378812385235,0.6641483585066823,0.7402922388429853,146.1818181818182,170.66,1.041392685158225,2.1760912590556813,1.6587869092600238,0.5693702537641206,0.95,0.10000000000000009,0.10000000000000009,0.17611710323574745
L1P4a,L1P4a,LINE,27,297,1.0450751541396077,0.836814006153058,0.8831748929205405,189.4814814814815,183.8989898989899,1.4313637641589874,2.4727564493172123,2.79694183029336,0.6211742433521374,1.0,0.0,0.003992015968063872,0.010707259953161602
L1P4d,L1P4d,LINE,8,85,1.0857923658136828,0.8465456824267164,0.8917988156808634,202.0,211.90588235294118,0.9030899869919435,1.9294189257142929,2.929383009047331,1.2604310557996348,0.976,0.04800000000000004,0.04800000000000004,0.09574869109947652
MER101B,MER101B,LTR,11,205,0.5925683673700818,0.1060669825599167,0.1629496788521301,197.36363636363637,209.5951219512195,1.041392685158225,2.311753861055754,1.6254317413317452,0.4681044992585947,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
Eulor6D,Eulor6D,DNA,8,71,1.327079564747071,0.40130583260324415,0.49058028520375196,259.25,272.3943661971831,0.9030899869919435,1.8512583487190752,1.5844902053938703,0.8472416351394234,0.512,0.976,0.976,0.9820140845070423
MER110-int,MER110-int,LTR,24,209,1.355773198503107,0.17580184785828054,0.24899815626024122,271.3333333333333,268.27272727272725,1.380211241711606,2.320146286111054,2.457334917632066,0.6422168283342554,0.974,0.052000000000000046,0.052000000000000046,0.10194854202401381
HERVL66-int,HERVL66-int,LTR,4,27,1.8175220114365502,0.29096622522396265,0.37601967150830395,85.5,117.85185185185185,0.6020599913279624,1.4313637641589874,2.520465558052505,2.067406000819136,0.484,0.968,0.968,0.9774063604240283
HERVL32-int,HERVL32-int,LTR,7,36,2.5225952280072357,0.033910869003382936,0.05944804182648267,201.71428571428572,186.0,0.8450980400142568,1.5563025007672873,2.478805992761865,1.8754630692646075,0.324,0.648,0.648,0.7414054054054054
Tigger17c,Tigger17c,DNA,20,176,1.3398399604399873,0.2274890530870297,0.30626682876376404,228.55,225.13636363636363,1.3010299956639813,2.24551266781415,1.6808470714606902,0.5688202827426199,0.668,0.6639999999999999,0.6639999999999999,0.7551761194029851
LTR58,LTR58,LTR,2,53,0.4098333876913442,0.324442574279028,0.4134201364558852,177.0,170.43396226415095,0.3010299956639812,1.7242758696007892,1.7698370520076987,1.1653330919866633,0.914,0.17199999999999993,0.17199999999999993,0.27191701244813277
X7D_LINE,X7D_LINE,LINE,5,69,0.8164649573080458,0.8319316400123921,0.8812769828861577,200.8,224.85507246376812,0.6989700043360189,1.8388490907372552,1.5645419114754024,0.795807232885463,0.788,0.42399999999999993,0.42399999999999993,0.5445303370786516
Eulor8,Eulor8,DNA,5,151,0.35790243672365457,0.013646782553321473,0.026527674249058577,286.6,271.9205298013245,0.6989700043360189,2.1789769472931693,1.5608267771483142,0.5496426383482346,0.998,0.0040000000000000036,0.0040000000000000036,0.010707259953161602
LTR22E,LTR22E,LTR,1,87,0.1215203630136524,0.006637773046736066,0.013719664724085576,90.0,124.72413793103448,0.0,1.9395192526186185,1.8480748805831673,0.867896222294901,1.0,0.0,0.003992015968063872,0.010707259953161602
LTR73,LTR73,LTR,22,159,1.6782229228909793,0.03338073655283723,0.05893331321868558,201.04545454545453,186.54088050314465,1.3424226808222062,2.2013971243204513,1.6406798966364242,0.5611702699406218,0.39,0.78,0.78,0.8434626300851467
MER68-int,MER68-int,LTR,16,108,1.817522047472795,0.038086239576883986,0.06575917195827552,229.0,234.9814814814815,1.2041199826559248,2.03342375548695,2.099319490976458,0.793753238948831,0.564,0.8720000000000001,0.8720000000000001,0.9060872727272729
X13_LINE,X13_LINE,LINE,14,122,1.3547270641096787,0.26238875540131035,0.34631679841073637,263.35714285714283,266.94262295081967,1.146128035678238,2.0863598306747484,1.8005760223375815,0.7113843087683832,0.7,0.6000000000000001,0.6000000000000001,0.7026639344262295
Eulor6C,Eulor6C,DNA,0,19,0.0,0.4038549926063659,0.492642749785567,,230.31578947368422,-inf,1.2787536009528289,1.6740267220746463,1.7826885785611313,0.808,0.3839999999999999,0.3839999999999999,0.5068267898383371
LTR35B,LTR35B,LTR,21,169,1.4828769388064593,0.10025542641638316,0.15527364823025197,214.42857142857142,216.4319526627219,1.3222192947339193,2.2278867046136734,1.675543066973577,0.5503027077381615,0.564,0.8720000000000001,0.8720000000000001,0.9060872727272729
LTR22B,LTR22B,LTR,8,129,0.6909587675590477,0.43300296248926623,0.5215199010803281,121.0,121.55813953488372,0.9030899869919435,2.110589710299249,1.7685979173071658,0.6670923042066302,0.978,0.04400000000000004,0.04400000000000004,0.08901238938053105
UCON2,UCON2,DNA,11,137,0.9123671906145999,0.880282234409461,0.9171947073199761,244.0909090909091,248.26277372262774,1.041392685158225,2.1367205671564067,1.5673512130838603,0.5829975746506871,0.872,0.256,0.256,0.36439352428393523
UCON15,UCON15,DNA,6,49,1.4582444049867451,0.31879724370095497,0.4071343570393201,282.6666666666667,265.51020408163265,0.7781512503836436,1.6901960800285136,1.5143301516665861,1.0067858469098034,0.384,0.768,0.768,0.8344334600760457
UCON9,UCON9,DNA,3,94,0.3445302618984204,0.06481890370244522,0.10568902558044921,290.0,262.7340425531915,0.47712125471966244,1.9731278535996986,1.7917952398287662,0.806586540752404,0.996,0.008000000000000007,0.008000000000000007,0.020052631578947388
UCON9B,UCON9B,DNA,2,79,0.2714480854707259,0.04596964470340156,0.07738336361706624,230.0,253.26582278481013,0.3010299956639812,1.8976270912904414,1.6886351161391189,0.7991618922402762,0.984,0.03200000000000003,0.03200000000000003,0.0673591160220995
CR1-13_AMi,CR1-13_AMi,LINE,4,92,0.47503415122701537,0.19206209387983325,0.26673994326202843,286.0,280.45652173913044,0.6020599913279624,1.9637878273455553,1.66424384353028,0.7745555244686677,0.97,0.06000000000000005,0.06000000000000005,0.11487437185929658
LTR27D,LTR27D,LTR,4,216,0.1971839787075964,5.1213256887880094e-05,0.00013904216775023027,172.0,179.1435185185185,0.6020599913279624,2.3344537511509307,1.666579716587426,0.4555017424165787,1.0,0.0,0.003992015968063872,0.010707259953161602
UCON83,UCON83,DNA,2,46,0.47503415508375085,0.43255805171752565,0.5215199010803281,276.0,307.0652173913044,0.3010299956639812,1.662757831681574,1.6233377325656193,0.9932062265709231,0.866,0.268,0.268,0.3795836431226766
Eulor2C,Eulor2C,DNA,1,48,0.22235641196667233,0.12431536633624181,0.18622865494406865,204.0,280.0208333333333,0.0,1.6812412373755872,1.6749781533529855,1.0882818872028017,0.954,0.09200000000000008,0.09200000000000008,0.16379439252336464
UCON62,UCON62,DNA,2,23,0.9953096663170369,1.0,1.0,232.0,266.04347826086956,0.3010299956639812,1.3617278360175928,1.678007551812808,1.6995896778738004,0.486,0.972,0.972,0.9797142857142856
Tigger1a_Mars,Tigger1a_Mars,DNA,1,15,0.7464822488323694,1.0,1.0,149.0,165.86666666666667,0.0,1.1760912590556813,2.267233669898206,3.2362702882809287,0.546,0.9079999999999999,0.9079999999999999,0.9349945945945944
Eulor11,Eulor11,DNA,4,95,0.45937368421865393,0.14436376551364474,0.21154844100268708,308.5,260.3263157894737,0.6020599913279624,1.9777236052888478,1.6469081667193737,0.7484624625027664,0.976,0.04800000000000004,0.04800000000000004,0.09574869109947652
MER133B,MER133B,DNA,2,34,0.6531719659951477,0.7654642010927082,0.8269617975888142,283.5,269.79411764705884,0.3010299956639812,1.5314789170422551,1.6196016138743923,1.2852786153337155,0.724,0.552,0.552,0.6648429926238146
AmnHarb1,AmnHarb1,DNA,8,137,0.6481086096089324,0.28845758569784347,0.373817483506389,252.875,270.86131386861314,0.9030899869919435,2.1367205671564067,1.7246687651313262,0.6179071372357561,0.982,0.03600000000000003,0.03600000000000003,0.07481454545454552
LTR19C,LTR19C,LTR,21,99,2.813664004399196,0.00011242777519448976,0.000296778168700466,148.52380952380952,161.5252525252525,1.3222192947339193,1.99563519459755,1.84850422060619,0.7716441190654092,0.104,0.208,0.208,0.3115910878112713
HERVK14C-int,HERVK14C-int,LTR,4,30,1.6078079314984928,0.32876320547712534,0.41845918024538337,103.25,167.2,0.6020599913279624,1.4771212547196624,3.2332761678047994,2.9750208385720587,0.688,0.6240000000000001,0.6240000000000001,0.7233590263691685
LTR30,LTR30,LTR,5,115,0.4750341492986476,0.09971873549439966,0.15465198734070396,71.4,82.75652173913043,0.6989700043360189,2.060697840353612,1.8210381179363053,0.729089738569615,0.986,0.028000000000000025,0.028000000000000025,0.05993258426966297
