subfamily_name,subfamily_name,subfamily_name.1,class_name,Observed_TEs_number,Total_TEs_number,Observed_Odds_Ratio,Enrichment_p_value,Enrichment_p_value_adjusted,Average_divergence_genes,Average_divergence_all,Observed_TEs_number_log,Total_TEs_number_log,Random_Odds_Ratio_Mean,Random_Odds_Ratio_SD,Random_Odds_Ratio_Quantile_Of_Observed,p_raw_empirical,p_raw_empirical_clamped,p_adjusted_empirical_bh,Status,OR_Observed_to_Random,Enrichment_p_value_adjusted_log,avg_weight,total_weight,node_degree,gene_number
Tigger22N1,Tigger22N1,Tigger22N1,DNA,111,840,1.591266929878851,1.705171215470936e-05,4.8842911065197335e-05,257.8288288288288,264.16547619047617,2.0453229787866576,2.9242792860618816,1.776237593512098,0.2531714052837194,0.754,0.492,0.492,0.6139257641921397,Non-Significant,0.8958637829145873,-4.311198459758367,0.005509324693329678,1.779511875945486,323.0,85.0
HSMAR1,HSMAR1,HSMAR1,DNA,61,584,1.2189213517275572,0.1426251367736304,0.2095379580106164,105.8688524590164,104.72431506849315,1.7853298350107671,2.7664128471124,1.738070351892348,0.2976716192205622,0.98,0.04,0.04,0.0823783783783784,Non-Significant,0.7013072574423929,-0.67873729269133,0.0054613589985165936,1.1359626716914515,208.0,41.0
MLT1J-int,MLT1J-int,MLT1J-int,LTR,59,660,1.0259473239341912,0.83608081893755,0.8831748929205405,270.45762711864404,291.3545454545455,1.7708520116421442,2.8195439355418688,1.7766132930727727,0.2977880376632789,0.998,0.004,0.004,0.0107072599531616,Significant,0.577473628017128,-0.05395328565320645,0.0056260368449761325,1.316492621724415,234.0,50.0
LTR75B,LTR75B,LTR75B,LTR,29,183,1.9679987615850456,0.001550321077558,0.003550828732878,228.1034482758621,243.7377049180328,1.462397997898956,2.2624510897304293,1.5773381785487024,0.4889958148705265,0.162,0.324,0.324,0.4403472057074911,Non-Significant,1.247670783823788,-2.4496702745189367,0.010721748402874248,1.393827292373652,130.0,25.0
LTR1C1,LTR1C1,LTR1C1,LTR,2,58,0.3732411202772384,0.2388407891207581,0.3183672419763128,147.5,134.9655172413793,0.3010299956639812,1.7634279935629371,1.66316697640831,0.908421936235883,0.952,0.096,0.096,0.170385093167702,Non-Significant,0.22441590385787408,-0.4970716248565308,0.0013889649850398807,0.023612404745677974,17.0,2.0
MER67B,MER67B,MER67B,LTR,66,340,2.5173346699838928,9.28562584355663e-10,3.960250126561652e-09,182.7878787878788,197.7,1.8195439355418688,2.531478917042255,1.6383886949454356,0.3775233153817707,0.018,0.036,0.036,0.0748145454545455,Non-Significant,1.536469750890053,-8.402277383479795,0.006248724627697827,1.6684094755953198,267.0,56.0
UCON34,UCON34,UCON34,DNA,35,344,1.183742102536212,0.3390544455451951,0.4296443805522816,253.8,245.56976744186048,1.5440680443502757,2.53655844257153,1.530038832354313,0.3541405993116707,0.818,0.3640000000000001,0.3640000000000001,0.4837813953488373,Non-Significant,0.7736680125397571,-0.3668908641021462,0.005266612123741476,1.0111895277583633,192.0,31.0
AluYd8,AluYd8,AluYd8,SINE,48,288,2.0901504915527944,1.4537694083218786e-05,4.185537616402789e-05,85.22916666666667,76.71180555555556,1.6812412373755872,2.459392487759231,1.5439696665053544,0.3946129263403524,0.086,0.172,0.172,0.2719170124481327,Non-Significant,1.3537510074816912,-4.378248750611841,0.005870718398392636,0.8512541677669323,145.0,36.0
Eutr11,Eutr11,Eutr11,DNA,76,485,1.9419491963365652,7.191068150565859e-07,2.389357818632784e-06,244.94736842105263,248.5752577319588,1.8808135922807916,2.6857417386022635,1.6534451794464504,0.3106608482980373,0.16,0.32,0.32,0.435947556615018,Non-Significant,1.1744865934936541,-5.621718807545524,0.0059277572104129575,1.529361360286543,258.0,57.0
MLT2E,MLT2E,MLT2E,LTR,28,417,0.7522391567981401,0.164544948880838,0.2365721717871672,243.53571428571428,260.64268585131896,1.4471580313422192,2.6201360549737576,1.6465197850092554,0.3597219811351614,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4568661510459236,-0.6260363431825996,0.00572782090684959,0.824806210586341,144.0,25.0
HSMAR2,HSMAR2,HSMAR2,DNA,109,1384,0.8934367519519848,0.2735596330678228,0.357755904572679,127.5045871559633,137.17846820809248,2.037426497940624,3.141136090120739,1.7325260060221916,0.1850439950246756,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5156844681386796,-0.44641318970747057,0.005660886164098985,1.6529787599169035,292.0,83.0
Tigger8,Tigger8,Tigger8,DNA,83,814,1.1866106919500787,0.13645138159329,0.201243779562749,281.28915662650604,281.3894348894349,1.919078092376074,2.910624404889201,1.6208691955851324,0.2372407270692879,0.978,0.044,0.044,0.089012389380531,Non-Significant,0.7320829436342723,-0.6962775347778547,0.005349141516977975,1.529854473855701,286.0,67.0
PRIMA41-int,PRIMA41-int,PRIMA41-int,LTR,44,178,3.4315904366979497,2.0314877271873939e-10,8.897203884534822e-10,241.72727272727272,243.90449438202248,1.6434526764861874,2.250420002308894,3.107160318732288,0.845120871825961,0.28,0.56,0.56,0.6681419624217119,Non-Significant,1.1044137040531041,-9.050746457210327,0.008816414264632626,1.8690798241021167,212.0,41.0
LTR43-int,LTR43-int,LTR43-int,LTR,3,27,1.3063439404622357,0.5083106662743933,0.5986114679184478,242.0,207.85185185185185,0.4771212547196624,1.4313637641589874,2.861450386945376,2.242217964622088,0.684,0.6319999999999999,0.6319999999999999,0.7311497975708501,Non-Significant,0.4565320951997248,-0.22285496740562716,0.01476160444599579,0.48713294671786106,33.0,3.0
LTR22B1,LTR22B1,LTR22B1,LTR,5,113,0.4838310783294856,0.1311447528497311,0.1954347490316071,121.0,130.4867256637168,0.6989700043360189,2.05307844348342,1.7341585533011494,0.6649508584043262,0.992,0.016,0.016,0.0370953346855984,Significant,0.27900048551412054,-0.708998214563239,0.005424216718903897,0.13560541797259743,25.0,5.0
MER89-int,MER89-int,MER89-int,LTR,53,357,1.8220061775482312,0.0001544599269814,0.0004012447648631,265.47169811320754,267.5322128851541,1.7242758696007892,2.552668216112193,2.843259124653709,0.598931651674264,0.964,0.072,0.072,0.1323086816720258,Non-Significant,0.6408160838207598,-3.3965906208946097,0.007240274185188848,1.6797436109638129,232.0,43.0
Zaphod4a,Zaphod4a,Zaphod4a,DNA,24,278,0.987472581260062,1.0,1.0,275.7916666666667,266.2841726618705,1.380211241711606,2.444044795918076,1.8276076315111296,0.4464858824690597,0.988,0.024,0.024,0.0523511450381679,Non-Significant,0.5403088519845943,0.0,0.005449012051589166,0.7737597113256616,142.0,17.0
MER70C,MER70C,MER70C,LTR,18,225,0.9087609936795328,0.8131471249762384,0.8653884207149354,228.77777777777777,230.32,1.255272505103306,2.3521825181113627,1.6837539208246206,0.4972200457061941,0.958,0.084,0.084,0.1519177215189875,Non-Significant,0.5397231640799779,-0.06278892015330069,0.006252177095982399,0.49392199058260955,79.0,16.0
LTR102_Mam,LTR102_Mam,LTR102_Mam,LTR,34,341,1.1574122375342093,0.3888755699852156,0.4789706643244628,223.91176470588235,233.8856304985337,1.5314789170422551,2.5327543789924976,1.6533633969626778,0.3705803956609231,0.908,0.1839999999999999,0.1839999999999999,0.28575,Non-Significant,0.7000349951259603,-0.31969108514943706,0.005385752431705092,0.7970913598923537,148.0,28.0
LTR10F,LTR10F,LTR10F,LTR,33,314,1.2273124809027394,0.2705398081696951,0.3558423483750996,74.75757575757575,75.80891719745223,1.5185139398778875,2.496929648073215,1.7884316104318467,0.4440097326371371,0.912,0.1759999999999999,0.1759999999999999,0.2759506172839506,Non-Significant,0.6862507203204624,-0.4487423683060714,0.006045780579976812,1.0701031626558957,177.0,27.0
MER6,MER6,MER6,DNA,56,574,1.129810999318104,0.37493023230818,0.4663169265813381,153.21428571428572,165.76132404181186,1.7481880270062005,2.7589118923979736,1.6726427530824954,0.3174936795355971,0.968,0.064,0.064,0.1207128712871288,Non-Significant,0.6754646186317954,-0.3313188200431406,0.006397471650351006,1.4074437630772212,220.0,41.0
Tigger6a,Tigger6a,Tigger6a,DNA,41,496,0.9417160601546496,0.8112215975434834,0.8641437893683146,204.58536585365852,202.08870967741936,1.6127838567197357,2.6954816764901977,1.7165699296321264,0.3264562269140444,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.5486033769428003,-0.06341398699623063,0.0047221041730898345,0.8594229595023498,182.0,32.0
PRIMA4-int,PRIMA4-int,PRIMA4-int,LTR,50,243,2.707448887872538,1.6292240007906565e-08,6.399323137126186e-08,192.22,203.3127572016461,1.6989700043360187,2.385606273598312,3.1491798264069057,0.7701884583421901,0.676,0.6479999999999999,0.6479999999999999,0.7414054054054054,Non-Significant,0.8597314339339059,-7.193865959353091,0.005528791672288204,1.13893108449137,206.0,41.0
HERVK-int,HERVK-int,HERVK-int,LTR,22,88,3.483584032936227,5.060552238893205e-06,1.5507268656983733e-05,69.95454545454545,83.47727272727273,1.3424226808222062,1.944482672150169,3.031904065855082,1.2784253912213368,0.262,0.524,0.524,0.6433211600429646,Non-Significant,1.1489756790684464,-4.809464689076091,0.007507240784664909,0.5630430588498682,75.0,15.0
L1PB,L1PB,L1PB,LINE,148,1441,1.1962191488327625,0.0446238701383819,0.0754346587636217,152.4527027027027,124.86120749479528,2.170261715394957,3.1586639808139894,2.6484716645855952,0.2697393155490948,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4516639406900863,-1.1224290698943642,0.006260229946149005,2.610515887544135,417.0,131.0
L1M1,L1M1,L1M1,LINE,550,5451,1.1728045366709865,0.0005016538414214,0.0012330975069778,150.88545454545454,161.4067143643368,2.740362689494244,3.7364761820276966,2.8493058543433145,0.1472326436365361,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.4116106155761524,-2.9090025802833592,0.006490059092410562,4.192578173697223,646.0,446.0
MER41G,MER41G,MER41G,LTR,23,81,4.144263790197186,2.7332210101785626e-07,9.61252804502799e-07,152.34782608695653,158.80246913580248,1.3617278360175928,1.9084850188786495,1.616272788894574,0.7875536919247512,0.008,0.016,0.016,0.0370953346855984,Significant,2.564086841449329,-6.017162380112944,0.008570548185737095,0.9170486558738692,107.0,20.0
LTR44,LTR44,LTR44,LTR,29,151,2.484195186007694,6.0854002866870096e-05,0.0001648249414142,169.51724137931035,153.35099337748343,1.462397997898956,2.1789769472931693,1.6273533812125134,0.5886799630304117,0.068,0.136,0.136,0.2289366715758468,Non-Significant,1.526524733157074,-3.782977069950977,0.010232602971415306,1.0948885179414378,107.0,27.0
MER34-int,MER34-int,MER34-int,LTR,43,162,3.7763224079202646,2.744102340785118e-11,1.2698416904928705e-10,229.3720930232558,213.3271604938272,1.6334684555795866,2.2095150145426308,3.219529496576189,1.024143756796376,0.256,0.512,0.512,0.6319827213822894,Non-Significant,1.1729423233848912,-9.89625041859591,0.010796128108746653,1.6086230882032513,149.0,33.0
MER57A-int,MER57A-int,MER57A-int,LTR,125,526,3.2577165904957988,5.797870697429894e-25,4.602059866084978e-24,181.472,182.02851711026616,2.096910013008056,2.7209857441537397,2.7592651219631503,0.4807367036217093,0.126,0.252,0.252,0.3609473684210526,Non-Significant,1.180646457118268,-23.337047736093005,0.00835707843250166,3.334474294568162,399.0,102.0
LTR45B,LTR45B,LTR45B,LTR,36,341,1.233531355081635,0.2485431343429945,0.3295647361415809,166.80555555555554,167.99120234604106,1.5563025007672873,2.5327543789924976,1.596980023510656,0.3715126552369355,0.81,0.3799999999999999,0.3799999999999999,0.5027083333333332,Non-Significant,0.7724150189242515,-0.48205926456730636,0.006029003192624198,0.9887565235903685,164.0,29.0
LTR45,LTR45,LTR45,LTR,22,133,2.0713202030378697,0.0031973533951504,0.0069346772877741,169.63636363636363,180.06766917293234,1.3424226808222062,2.123851640967086,1.6078773408359277,0.6339258155148249,0.206,0.412,0.412,0.5321084745762711,Non-Significant,1.2882327217578675,-2.1589737444537045,0.007565724972723463,0.9457156215904329,125.0,19.0
MER101-int,MER101-int,MER101-int,LTR,58,314,2.3677486773713703,5.969893658967942e-08,2.2226672482737323e-07,181.2586206896552,182.02866242038215,1.7634279935629371,2.496929648073215,2.8287845214917824,0.6223966596346527,0.732,0.536,0.536,0.6538399146211313,Non-Significant,0.8370198081127505,-6.653125549921505,0.008534788537208229,1.860583901111394,218.0,46.0
PRIMAX-int,PRIMAX-int,PRIMAX-int,LTR,7,73,1.1084130403154522,0.6817111323218483,0.7565008002367695,241.14285714285717,250.3287671232877,0.8450980400142568,1.863322860120456,2.600422731296211,1.3418584331824108,0.892,0.2159999999999999,0.2159999999999999,0.3218878748370274,Non-Significant,0.4262434053416195,-0.1211906082379797,0.010345397622611866,0.8276318098089492,80.0,6.0
LTR1C3,LTR1C3,LTR1C3,LTR,5,52,1.1117820761690886,0.8040067183500117,0.8588595131533303,126.8,123.96153846153848,0.6989700043360189,1.7160033436347992,1.7079435278940804,1.110706496492772,0.62,0.76,0.76,0.8312727272727273,Non-Significant,0.6509477965819703,-0.06607786952388073,0.011841464784358305,0.4144512674525407,35.0,3.0
L1M3f,L1M3f,L1M3f,LINE,31,333,1.0727592678793894,0.6974805576246482,0.7695176422441824,176.7741935483871,188.2942942942943,1.4913616938342726,2.52244423350632,2.86466556869536,0.6618644585997964,1.0,0.0,0.0039920159680638,0.0107072599531616,Significant,0.3744797576381492,-0.1137814189235148,0.006364273495016834,0.9164553832824242,144.0,23.0
LTR57,LTR57,LTR57,LTR,27,194,1.6896425259472994,0.0151066478123288,0.0290688526085721,162.1851851851852,164.43298969072166,1.4313637641589874,2.287801729930226,1.6231761059855163,0.514999419614648,0.366,0.732,0.732,0.809947725072604,Non-Significant,1.0409483725867366,-1.536572110149078,0.0054975419770843924,0.6267197853876207,114.0,18.0
HERVE-int,HERVE-int,HERVE-int,LTR,69,142,9.878109829301568,4.32355296855471e-35,4.492564584598212e-34,83.34782608695652,75.69014084507042,1.8388490907372552,2.1522883443830563,3.120717017208132,1.0296911499956876,0.0,0.0,0.0039920159680638,0.0107072599531616,Significant,3.16533340730098,-33.347505670805965,0.007086936697684074,0.9709103275827181,137.0,27.0
HERV3-int,HERV3-int,HERV3-int,LTR,13,56,3.1595296253797005,0.0008920775472639,0.0021242596594223,188.07692307692307,185.01785714285717,1.1139433523068367,1.7481880270062005,3.309219080040589,2.116038113764452,0.41,0.82,0.82,0.8718697674418605,Non-Significant,0.9547659278396725,-2.6727923982488333,0.012447993622765482,0.8838075472163492,71.0,11.0
MER4B-int,MER4B-int,MER4B-int,LTR,88,404,2.9103364773583653,1.3644843174920089e-15,7.798027874466831e-15,167.10227272727272,164.35643564356437,1.944482672150169,2.606381365110605,2.8802705762680536,0.5376589005090259,0.438,0.876,0.876,0.90941689373297,Non-Significant,1.0104385682852297,-14.108015216736455,0.008358522025283874,2.833538966571233,339.0,70.0
ERV24B_Prim-int,ERV24B_Prim-int,ERV24B_Prim-int,LTR,22,149,1.810366466489722,0.0132621529926513,0.0258239197114147,235.0909090909091,235.94630872483225,1.3424226808222062,2.173186268412274,3.070819674745755,0.9834994819102808,0.932,0.1359999999999999,0.1359999999999999,0.2289366715758468,Non-Significant,0.5895385135695437,-1.587977837211422,0.007173931565102224,1.0115243506794136,141.0,19.0
LTR12F,LTR12F,LTR12F,LTR,79,506,1.93351167192499,5.32414878454561e-07,1.795133351249449e-06,105.34177215189874,113.22134387351778,1.8976270912904412,2.7041505168397992,1.7048872261731274,0.3284026007890147,0.212,0.424,0.424,0.5445303370786516,Non-Significant,1.1340994537597917,-5.7459032843777615,0.006035538493943483,1.822732625170932,302.0,69.0
HERV9NC-int,HERV9NC-int,HERV9NC-int,LTR,19,100,2.451410946201206,0.0010922354518435,0.0025635012760928,69.42105263157895,86.74,1.2787536009528289,2.0,2.8469779636463493,1.168386669897298,0.558,0.8839999999999999,0.8839999999999999,0.9144,Non-Significant,0.8610572254171895,-2.5911664620348076,0.008554693548279627,0.8811334354728015,103.0,17.0
LOR1b,LOR1b,LOR1b,LTR,85,845,1.168834101687434,0.1796654650417972,0.2537991510964158,134.63529411764705,136.15384615384616,1.9294189257142929,2.926856708949692,1.6655062815454214,0.2410314921043033,0.98,0.04,0.04,0.0823783783783784,Non-Significant,0.7017890683683727,-0.5955098348605372,0.006370897590338508,1.9431237650532447,305.0,74.0
LTR88a,LTR88a,LTR88a,LTR,50,654,0.8651284103851871,0.3675443892117016,0.4606286780913245,291.3,292.49694189602445,1.6989700043360187,2.815577748324267,1.6240943819655382,0.2851006730721844,0.998,0.004,0.004,0.0107072599531616,Significant,0.5326835804568064,-0.3366490269686211,0.00534533805949451,1.1973557253267701,224.0,40.0
X15_LINE,X15_LINE,X15_LINE,LINE,33,166,2.593043797550139,1.0999134732933016e-05,3.2071456631996014e-05,249.2121212121212,250.94578313253007,1.5185139398778875,2.220108088040055,1.5744426700324456,0.4942738789115337,0.028,0.056,0.056,0.1084881355932204,Non-Significant,1.6469598080041252,-4.493881314693579,0.005822931944914771,0.8501480639575566,146.0,23.0
MER6B,MER6B,MER6B,DNA,66,639,1.203751530691563,0.1605764513264154,0.2320339871884865,197.1818181818182,197.3568075117371,1.8195439355418688,2.8055008581584,1.5189673874604106,0.2698892036303927,0.878,0.244,0.244,0.3521363636363636,Non-Significant,0.7924801681911928,-0.6344483971464122,0.0050492046437688055,1.0653821798352179,211.0,49.0
LTR10B,LTR10B,LTR10B,LTR,14,64,2.926210518131631,0.0010765995472475,0.0025320026388969,161.64285714285714,159.484375,1.146128035678238,1.806179973983887,1.7255807997112145,0.9081078174007702,0.08,0.16,0.16,0.2597727272727273,Non-Significant,1.6957829610884338,-2.5965358460252337,0.011340454663346853,0.7371295531175455,65.0,10.0
MamRep605b,MamRep605b,MamRep605b,LTR,349,1876,2.388549437174276,9.227013609077883e-41,1.0546476555176024e-39,280.59312320916905,280.3678038379531,2.54282542695918,3.273232834043045,1.645713161257545,0.1674573258266851,0.0,0.0,0.0039920159680638,0.0107072599531616,Significant,1.4513765177335671,-38.9768926084448,0.00608738563056414,3.2019648416767374,526.0,270.0
UCON58,UCON58,UCON58,DNA,24,213,1.327079583970561,0.182301871154536,0.2559840770634333,255.79166666666663,252.093896713615,1.380211241711606,2.3283796034387376,1.6021126624192217,0.4797662009142663,0.678,0.6439999999999999,0.6439999999999999,0.7390481927710844,Non-Significant,0.8283310001224536,-0.5917870481981351,0.005190215818876164,0.6747280564539013,130.0,19.0
MamTip1b,MamTip1b,MamTip1b,DNA,76,399,2.459000759475181,1.1645344163293863e-10,5.240404873482239e-10,242.52631578947367,239.53634085213037,1.8808135922807916,2.6009728956867484,1.543313497719963,0.3198357380644554,0.006,0.012,0.012,0.0288757894736842,Significant,1.59332550587293,-9.280635158144793,0.005501989882437831,1.5020432379055277,273.0,62.0
MER6C,MER6C,MER6C,DNA,19,132,1.7572060567160952,0.0294268697933547,0.0527663194072351,186.6315789473684,184.62878787878788,1.2787536009528289,2.12057393120585,1.5307474542624186,0.590418925256886,0.278,0.556,0.556,0.6661509433962265,Non-Significant,1.147939885069281,-1.277643197975143,0.010721888618500599,1.1150764163240623,104.0,17.0
Ricksha,Ricksha,Ricksha,DNA,40,417,1.108833066037907,0.5431211266866657,0.6283273763186831,209.45,167.64028776978418,1.6020599913279625,2.6201360549737576,2.101951801745069,0.4107367578218166,0.994,0.012,0.012,0.0288757894736842,Significant,0.5275254480703786,-0.20181401759565715,0.00911890079172955,1.4499052258849983,159.0,29.0
